Date,High,Low,Close,upper_bb,middle_bb,lower_bb,%k,%d,buy_price,sell_price,bb_stoch_signal,position
2022-07-25,3086.5415043578846,3050.3627239520392,3067.459228515625,3270.57325829278,2870.8915122150324,3070.732385253906,59.76336311960778,61.1426719631041,,,0,1
2022-07-26,3069.5420933912123,2999.412220359506,3018.203857421875,3251.925614090156,2870.794503097344,3061.36005859375,45.54604542812528,55.42032197849168,,,0,1
2022-07-27,3093.951601316728,3012.488396076111,3088.8662109375,3239.828311342199,2873.8846525249887,3056.856481933594,68.70103760970339,58.003482052478795,,,0,1
2022-07-28,3161.660524651127,3101.2653523264003,3158.270263671875,3240.1490618051394,2873.7577741323603,3056.95341796875,98.87459938659615,71.04056080814159,,,0,1
2022-07-29,3213.2883791953213,3172.3146194093097,3198.37109375,3239.215500083979,2874.2580350722715,3056.736767578125,95.77266844937515,87.78276848189154,,,0,1
2022-08-01,3222.6849076942262,3168.4407373212543,3195.369140625,3250.765983433081,2869.707649379419,3060.23681640625,92.45990762336204,95.70239181977774,,,0,1
2022-08-02,3209.026909659037,3169.070266257349,3188.588623046875,3262.3808476938834,2866.2263300404916,3064.3035888671875,90.58825127298711,92.94027578190808,,,0,1
2022-08-03,3243.9948599241793,3174.3008402844785,3234.792724609375,3277.6395029293353,2859.427293945665,3068.5333984375,97.60100913728257,93.54972267787723,,,0,1
2022-08-04,3281.6753803244887,3203.6511415475265,3249.758544921875,3291.598011185536,2852.8068960410264,3072.2024536132812,91.18041561763907,93.12322534263622,,,0,1
2022-08-05,3271.1170185975798,3249.8068100073674,3259.541748046875,3309.7642888203977,2845.121087156165,3077.4426879882812,93.61462933032362,94.13201802841506,,,0,1
2022-08-08,3272.9576438956024,3231.4028280216676,3268.647216796875,3335.3055691513437,2845.6216281142815,3090.4635986328126,95.38439110182497,93.39314534992918,,,0,1
2022-08-10,3278.8661819688873,3230.4338897684606,3249.080322265625,3352.7476732542827,2855.0759839722796,3103.911828613281,88.45224503866977,92.48375515693942,,,0,1
2022-08-11,3321.195986674945,3269.2282312903812,3315.1904296875,3375.562675414125,2870.2076859139997,3122.8851806640623,98.1336668856198,93.99010100870483,,,0,1
2022-08-12,3311.800038958572,3275.2336594702165,3294.897216796875,3384.164114945145,2900.623311812668,3142.3937133789063,91.8271918502285,92.80436792483933,,,0,1
2022-08-16,3307.7798628942214,3281.2873084076787,3286.32421875,3382.9245675286916,2940.4245779791213,3161.6745727539064,89.16298099054485,93.0412799087977,,,0,1
2022-08-17,3310.782720769041,3265.401808904925,3294.461181640625,3386.8217624141544,2969.2288235233455,3178.02529296875,91.33976427905145,90.77664570660825,,,0,1
2022-08-18,3285.6465850277264,3256.587210749769,3275.233642578125,3383.2080126305686,3002.5800244788065,3192.8940185546876,79.10143612645658,86.53472713201761,,,0,1
2022-08-19,3314.2218634915175,3265.5474082407654,3279.5927734375,3387.733156743359,3019.457102045704,3203.5951293945313,72.76478981019075,81.0686634052329,,,0,1
2022-08-22,3277.994380595352,3242.444890175596,3249.370849609375,3387.3932178721616,3036.966279198151,3212.1797485351562,52.98024953678322,68.28215849114349,,,0,1
2022-08-23,3237.1174759040136,3167.4719337890288,3181.6142578125,3380.7981554743415,3054.565199017846,3217.681677246094,9.199812103553342,44.981617150175744,,,0,1
2022-08-24,3204.280357590427,3148.2925821588283,3153.28125,3372.4775716965773,3071.4679849440477,3221.9727783203125,2.885234015566604,21.688431885301032,,,0,1
2022-08-25,3175.3664161382812,3113.9543615690695,3117.296142578125,3353.8670813956405,3099.9877037606093,3226.927392578125,1.612504730817577,4.565850283312484,,,0,1
2022-08-26,3154.8795776462593,3115.940061227922,3121.170654296875,3348.727928499053,3108.3573009931347,3228.542614746094,3.4820672363087377,2.6599353275642827,,,0,1
2022-08-29,3044.1629586201884,2984.397562997212,3034.331298828125,3367.892337878292,3076.7989951295203,3222.345666503906,14.82600045619346,6.640190807773235,,,0,1
2022-08-30,3125.335849476198,3043.5822339525,3110.467041015625,3371.6274319267027,3064.273495807672,3217.9504638671874,37.431730422539985,18.579932705014038,,,0,1
2022-09-01,3089.9801550472685,3023.143593699851,3033.508056640625,3384.200105969832,3035.5147133661053,3209.8574096679686,14.58156873394534,22.27976653755957,,,0,1
2022-09-02,3063.826727612396,3022.4655984096976,3032.248779296875,3393.5707596095217,3010.510075351416,3202.040417480469,14.508093014356053,22.173797390280438,,,0,1
2022-09-05,3049.24887472151,3014.6682626956012,3035.155029296875,3396.757876034584,2987.3591893951034,3192.0585327148438,15.389243977351933,14.826301908551086,,,0,1
2022-09-06,3042.3712656315665,3008.9529854205457,3029.00390625,3396.160676831044,2965.8809247314557,3181.02080078125,13.524274344230191,14.473870445312704,,,0,1
2022-09-07,3062.761323142085,3004.7395293394297,3050.84716796875,3389.8943162280966,2951.2778273265913,3170.586071777344,20.146970636169158,16.353496319250404,,,0,1
2022-09-08,3083.6839053350695,3061.0176882017777,3070.26806640625,3379.244574247074,2942.089654268551,3160.6671142578125,26.035226416108358,19.90215713216921,,,0,1
2022-09-09,3132.1165600515465,3069.154575699188,3116.763427734375,3369.3462954518122,2938.7562436106878,3154.05126953125,45.08423007443441,30.422142375570616,,,0,1
2022-09-12,3167.2780090987603,3123.882630989715,3141.269775390625,3346.8532435147604,2943.8572301180525,3145.3552368164064,62.07354639729738,44.39766762928002,,,0,1
2022-09-13,3161.1271157175734,3123.8827316865622,3128.096435546875,3325.8625653928207,2948.167830114992,3137.0151977539062,65.35248599850992,57.503420823413876,,,0,1
2022-09-14,3042.9040634170237,3016.1695791032785,3022.5625,3305.473693665619,2942.1805299671933,3123.827111816406,19.98490139886608,49.13697793155777,,,0,1
2022-09-15,3039.3685462601384,3002.8021650566266,3007.015869140625,3279.36266860661,2939.547023776203,3109.4548461914064,12.367810023196112,32.568399140190685,,,0,1
2022-09-16,2997.329405735069,2905.9375744250783,2914.36474609375,3263.819969576608,2919.002833157767,3091.4114013671874,3.22459541295021,11.859102278337444,,,0,1
2022-09-19,2946.620550033794,2894.119994499976,2933.83447265625,3236.1067297122268,2912.1402429440236,3074.123486328125,14.53901259847954,10.04380601154193,,,0,1
2022-09-20,2983.3808357044495,2934.9970212162157,2944.97412109375,3208.2659890495324,2909.541310755155,3058.9036499023437,18.617109466280386,12.126905825903355,,,0,1
2022-09-21,2946.0393690642177,2904.1454364005654,2907.099853515625,3197.4843079512434,2892.871551423757,3045.1779296875,4.75177674530754,12.635966270022465,,,0,1
2022-09-22,2934.948234248769,2885.886420078813,2913.105224609375,3187.448097540777,2878.8901592951606,3033.1691284179688,9.67292754746572,11.013937919684528,,,0,1
2022-09-23,2927.7322162463443,2885.596119833866,2888.550537109375,3183.4856938348266,2859.978002454236,3021.7318481445313,1.0488488568502594,5.157851049874483,,,0,1
2022-09-26,2930.977286287283,2834.354857921246,2900.51318359375,3173.98874534434,2847.40920387441,3010.698974609375,19.871951060930684,10.197909155082199,,,0,1
2022-09-27,2930.1539001454353,2882.690250192666,2922.840576171875,3172.5765282108596,2837.672348742265,3005.1244384765623,26.57842145782419,15.833073791868356,,,0,1
2022-09-28,2954.3209191528013,2886.5641994199464,2940.46923828125,3158.7351210972174,2834.5139755824703,2996.624548339844,31.873535975100705,26.10796949795184,,,0,1
2022-09-29,2960.0365276764715,2896.2511035933135,2903.322265625,3156.391335692758,2823.839181885367,2990.1152587890624,20.71571395976021,26.38922379756168,,,0,1
2022-09-30,2925.019615540058,2857.6020111211446,2910.3447265625,3152.712744461415,2815.327367843273,2984.020056152344,23.254687883760734,25.281312606207194,,,0,1
2022-10-03,2925.9882169811176,2880.752507022739,2891.359130859375,3148.5762231073104,2805.084299353627,2976.8302612304688,27.333728173461218,23.768043338994033,,,0,1
2022-10-04,3000.86505546407,2928.2166115777545,2994.229736328125,3145.3108531454805,2804.8722523232695,2975.091552734375,77.98253848426067,42.856984847160845,,,0,1
2022-10-06,3026.049606051259,2995.488782482999,3004.69091796875,3139.90178097278,2805.6656994959694,2972.783740234375,88.85796909364305,64.72474525045494,,,0,1
2022-10-07,3007.645282356062,2962.2158878223618,2968.802490234375,3128.4049942389092,2807.0159286126536,2967.7104614257814,70.1363149615046,78.99227417980275,,,0,1
2022-10-10,3028.955272996664,2910.7804909993524,3020.770263671875,3110.020359699817,2815.8012467454955,2962.9108032226563,95.7939404591625,84.92940817143669,,,0,1
2022-10-11,3046.3909159375376,2957.6146266063574,2973.306640625,3075.6314419168157,2833.3938510519347,2954.512646484375,65.53214769399163,77.15413437155289,,,0,1
2022-10-12,3012.3918240852513,2966.0422591344586,3003.52880859375,3041.390622002264,2855.1779082711732,2948.2842651367187,79.7854630270035,80.37051706005252,,,0,1
2022-10-13,3012.4889040042663,2956.646559590287,3005.9990234375,3038.0410787196015,2856.871103897586,2947.456091308594,80.95046055943273,75.42269042680927,,,0,1
2022-10-14,3051.2344969536284,2974.7114730617755,3001.978759765625,3037.1174985485945,2857.2909731310933,2947.204235839844,77.28890669139807,79.34161009261142,,,0,1
2022-10-17,3038.154217852927,2982.8471152572124,3021.984619140625,3046.9924628658478,2858.177996118527,2952.5852294921874,84.89412678495064,81.04449801192713,,,0,1
2022-10-18,3064.326805362659,3038.299865255426,3053.98388671875,3062.762349132416,2854.4230512582085,2958.5927001953123,94.9967691675023,85.72660088128366,,,0,1
2022-10-19,3067.871688634904,3022.22750713258,3031.79345703125,3071.841890168695,2854.0254438156803,2962.9336669921877,82.84192374752034,87.57760656665774,,,0,1
2022-10-20,3068.842768197245,3015.429365586217,3066.220703125,3085.7118419212466,2856.067577024066,2970.8897094726562,98.75873145479203,92.19914145660486,,,0,1
2022-10-21,3069.2307984833838,3036.794394196777,3046.894287109375,3093.8069366529558,2861.3513885423567,2977.5791625976562,88.1490270306951,89.9165607443358,,,0,1
2022-10-24,3086.3237352458314,3063.987219855443,3070.493896484375,3102.0422342766255,2871.310426856187,2986.6763305664062,90.98237085146393,92.63004311231698,,,0,1
2022-10-25,3092.3930177721336,3060.2477682220783,3070.882080078125,3108.920556451257,2881.468994329993,2995.194775390625,88.1555870202052,89.09566163412138,,,0,1
2022-10-27,3082.4386121702255,3043.932503174273,3066.3173828125,3114.972620054091,2889.7646113912215,3002.368615722656,85.64216058055439,88.26003948407448,,,0,1
2022-10-28,3086.8088579768014,3054.2752425159792,3071.998779296875,3121.690935738698,2896.199249808177,3008.9450927734374,88.77046708304752,87.52273822793568,,,0,1
2022-10-31,3106.7177155045797,3086.1293241718204,3101.036376953125,3127.1677957325983,2910.493800947089,3018.8307983398436,96.21423682862856,90.20895483074348,,,0,1
2022-11-01,3168.4829890795886,3111.0391628895686,3165.66650390625,3146.1048367628996,2917.0889376511627,3031.596887207031,98.67044342650193,94.55171577939264,,,0,1
2022-11-02,3175.6694609874694,3129.102734506624,3148.185791015625,3149.980112568031,2938.896327861656,3044.4382202148436,87.45169121743817,94.11212382418954,,,0,1
2022-11-03,3134.929742015197,3102.8330955942542,3114.244140625,3157.5959666307917,2943.2819142285834,3050.4389404296876,69.43375030945175,85.18529498446394,,,0,1
2022-11-04,3127.1606112331233,3074.8153332188967,3124.5869140625,3166.1978626405157,2946.669617828234,3056.433740234375,73.50797350197689,76.79780500962225,,,0,1
2022-11-07,3149.254578154589,3102.93063361781,3140.4169921875,3172.74722041958,2957.2817102444824,3065.0144653320312,78.00021978787845,73.64731453310235,,,0,1
2022-11-09,3156.0522845319942,3109.2911369138938,3123.27587890625,3178.75942913845,2961.5200630490503,3070.13974609375,67.30307608091331,72.9370897902562,,,0,1
2022-11-10,3131.967682182231,3078.554279850441,3113.17578125,3177.1741421342085,2977.0922641157913,3077.133203125,60.99997345796576,68.76775644225248,,,0,1
2022-11-11,3245.2044018805054,3161.1510767573095,3220.294189453125,3200.611560025788,2975.3313843101496,3087.971472167969,88.04749699679356,72.1168488452242,,3220.294189453125,-1,0
2022-11-14,3252.3905915500627,3213.5444811702473,3239.280029296875,3224.2154864998956,2975.055558421979,3099.6355224609374,93.710696305747,80.91938892016876,,,0,0
2022-11-15,3243.601942579936,3197.03521043081,3236.464111328125,3241.2640833647656,2981.455496713359,3111.3597900390623,92.35986459147277,91.37268596467108,,,0,0
2022-11-16,3270.744659893914,3225.634670240713,3258.556884765625,3261.6290327732568,2984.747773867368,3123.1884033203123,94.62648946839556,93.56568345520509,,,0,0
2022-11-17,3263.0730605217973,3222.041859091129,3252.390380859375,3278.908313964156,2987.309142090531,3133.1087280273437,91.52107523692628,92.83580976559819,,,0,0
2022-11-18,3265.7437830468284,3225.198157311283,3247.00048828125,3289.950572407806,2997.7875867718817,3143.8690795898438,87.88125697382306,91.34294055971493,,,0,0
2022-11-21,3237.5316016668958,3178.582682142959,3188.77978515625,3292.6048704592126,3007.3891969235997,3149.997033691406,58.166101967156244,79.18947805930183,,,0,0
2022-11-22,3223.207120462239,3161.344742538224,3219.322509765625,3295.723857549193,3021.513032099245,3158.618444824219,73.7547456519454,73.26736819764155,,,0,0
2022-11-23,3233.9384679735076,3196.063512943187,3212.864501953125,3298.2854581215224,3033.1884920737903,3165.7369750976563,70.45865520847047,67.45983427585736,,,0,0
2022-11-24,3295.0726482190466,3212.864663456122,3282.641845703125,3310.7871783155265,3041.8627484422864,3176.3249633789064,94.35623624308997,79.52321236783526,,,0,0
2022-11-25,3305.172902662039,3251.41950154732,3291.867919921875,3321.0469546948993,3054.158025773851,3187.602490234375,94.1289102479343,86.31460056649821,,,0,0
2022-11-28,3318.4287232335155,3268.462965031083,3297.30615234375,3329.225887393808,3068.5098303796294,3198.8678588867188,91.1943220828935,93.22648952463923,,,0,0
2022-11-29,3330.0825910819453,3285.4095671129253,3299.345703125,3337.972083843735,3079.59456654689,3208.7833251953125,87.7799489821027,91.03439377097682,,,0,0
2022-11-30,3316.389748679159,3277.640845083099,3292.985107421875,3347.8908892454965,3082.407621496691,3215.1492553710937,78.039927121721,85.6713993955724,,,0,0
2022-12-01,3379.6115721950046,3321.34240715716,3375.386962890625,3373.2691393903374,3079.7494885393503,3226.509313964844,98.0644748856147,87.96145032981279,,,0,0
2022-12-02,3368.8319824564264,3314.5446336907326,3339.940185546875,3382.9066159105187,3092.681616511356,3237.7941162109373,81.82436300077666,85.9762550027041,,,0,0
2022-12-05,3339.9397950741723,3308.7173298444764,3327.072021484375,3387.9397543614155,3107.8969888026472,3247.9183715820313,75.92875161413815,85.27252983350981,,,0,0
2022-12-06,3309.6402948785044,3270.842786091323,3287.6923828125,3386.7270382189645,3123.837244007598,3255.2821411132813,57.88678035638976,71.87996499043484,,,0,0
2022-12-07,3295.800815319909,3257.246101195802,3283.078857421875,3379.4749435193935,3147.069636558732,3263.2722900390627,55.773071462610666,63.1962011443795,,,0,0
2022-12-08,3283.0789382368275,3243.1158620593537,3253.895751953125,3362.8835736907777,3177.73300345766,3270.3082885742188,42.40269103667065,52.020847618557006,,,0,0
2022-12-09,3276.76680397848,3181.836616426727,3197.763427734375,3364.817392578626,3173.546108397936,3269.181750488281,16.685396151773666,38.28705288368498,,,0,0
2022-12-12,3200.919820888014,3142.74785951624,3191.645263671875,3367.7936821425583,3165.806342271504,3266.800012207031,20.643687292848316,26.57725816043086,,,0,0
2022-12-13,3240.2026438165876,3173.5331003415417,3235.978271484375,3367.8003420292066,3165.7510984004807,3266.7757202148437,39.36036082258591,25.563148089069283,,,0,0
2022-12-14,3279.5828778087575,3244.5241682557044,3268.26904296875,3368.2129496456696,3166.3097066043306,3267.261328125,52.9929983925998,37.665682169344656,,,0,0
2022-12-15,3267.686247339834,3203.784348348838,3209.757080078125,3369.157043611637,3161.1022825602377,3265.1296630859374,28.29020106290533,40.21452009269699,,,0,0
2022-12-16,3197.034988981367,3132.1619351025156,3146.77783203125,3376.7188962691107,3143.5181642777643,3260.1185302734375,5.906614816845108,29.063271424116724,,,0,0
2022-12-19,3151.87597930159,3102.3471933073274,3109.679443359375,3387.3998805173533,3124.9271458498342,3256.1635131835938,2.644497674552691,12.280437851434357,,,0,0
2022-12-20,3155.2754628338707,3072.387476104034,3150.37109375,3391.436590195382,3113.995294570243,3252.7159423828125,25.383301192258962,11.311471227885567,,,0,0
2022-12-21,3188.3431899554007,3146.5350152498722,3174.261474609375,3392.8744902504027,3108.697091780847,3250.785791015625,34.36528467295679,20.79769451325613,,,0,0
2022-12-22,3198.9770899368777,3151.487816318843,3165.66650390625,3391.076838686513,3098.79720916505,3244.9370239257814,34.86384575594992,31.5374772070552,,,0,0
2022-12-23,3172.6103266137193,3124.198269164133,3135.220947265625,3389.3186595066845,3084.890691079253,3237.1046752929688,26.48376170456372,31.904297377823458,,,0,0
2022-12-26,3177.611856848284,3132.0162818109375,3159.062744140625,3383.4476920616694,3076.9373177039556,3230.1925048828125,38.79592343984459,33.38117696678606,,,0,0
2022-12-27,3179.359943956973,3138.2801349076376,3165.472412109375,3375.727474865014,3071.2702057990487,3223.4988403320312,44.180687277528136,36.48679080731213,,,0,0
2022-12-28,3171.8819759938992,3132.9386572993103,3163.1416015625,3367.826239870119,3066.1870902080063,3217.0066650390627,43.80122566030728,42.25927879255998,,,0,0
2022-12-29,3177.126480827259,3134.8813327557364,3174.455810546875,3338.9518733487935,3074.9683414949563,3206.960107421875,49.26187241756447,45.74792845179994,,,0,0
2022-12-30,3203.832736044526,3152.5558264051515,3162.7529296875,3315.488524856901,3080.7129644009115,3198.1007446289063,43.61363854601702,45.5589122079629,,,0,0
2023-01-02,3172.610333703128,3141.873208093482,3167.365966796875,3291.1523992986413,3089.078484490421,3190.115441894531,45.84005721719443,46.23852272692528,,,0,0
2023-01-03,3224.227036360647,3151.6819754620988,3215.82666015625,3277.564991669333,3095.4793198541047,3186.5221557617188,73.44602484929626,54.29990687083589,,,0,0
2023-01-04,3231.3650791513483,3191.4020026944295,3219.03125,3263.9754178399794,3102.664132941271,3183.319775390625,92.24178191460246,70.5092879936977,,,0,0
2023-01-05,3241.0281391558606,3187.274739286429,3215.583984375,3256.639888596804,3106.1684854266337,3181.404187011719,84.91220662893085,83.53333779760983,,,0,0
2023-01-06,3206.309512022163,3107.6888996769094,3118.90576171875,3257.2167893818414,3097.7058180400336,3177.4613037109375,27.584263944942016,68.24608416282508,,,0,0
2023-01-09,3231.0251409804673,3128.2285294077046,3224.178466796875,3261.349218084537,3096.8267096498384,3179.0879638671877,87.36330548694524,66.619925353606,,,0,0
2023-01-10,3202.861412749959,3136.9202432089382,3191.595947265625,3254.9569143414037,3098.7807809710966,3176.86884765625,62.9274982492765,59.29168922705457,,,0,0
2023-01-11,3252.8758038059004,3176.7858987777336,3232.67578125,3245.6677982588863,3104.510570881739,3175.0891845703127,86.0868838845453,78.79256254025566,,,0,0
2023-01-12,3253.3615307869713,3219.9053678376977,3238.1630859375,3251.0572122383583,3101.961757488204,3176.509484863281,89.56671220005063,79.52703144462413,,,0,0
2023-01-13,3281.525440132101,3209.660130108492,3277.203857421875,3268.62753404156,3097.434038224065,3183.0307861328124,97.513996367559,91.05586415071828,,,0,0
2023-01-16,3264.0131918168863,3210.5215826565245,3245.566162109375,3272.4266502769733,3107.2235938636513,3189.8251220703123,79.31431566196247,88.79834140985736,,,0,0
2023-01-17,3292.0489221251655,3232.862473393773,3288.739013671875,3288.141275418541,3105.345760714271,3196.743518066406,98.20464957134647,91.67765386695596,,,0,0
2023-01-18,3318.4782798091924,3282.752325313422,3300.03125,3304.6519118511087,3101.412101820766,3203.0320068359374,91.2485962064997,89.58918714660285,,,0,0
2023-01-19,3297.1110855373013,3271.8011096813902,3283.580078125,3315.0041273310753,3102.851243762675,3208.927685546875,83.44404179077159,90.96576252287257,,,0,0
2023-01-20,3304.5577045425875,3266.544260843469,3273.84521484375,3319.7503124775276,3111.9674853740353,3215.8588989257814,78.8257525415026,84.50613017959127,,,0,0
2023-01-23,3328.2613024694315,3266.544004560381,3324.27001953125,3335.0305769839983,3113.2079484066267,3224.1192626953125,98.19048852546807,86.82009428591407,,,0,0
2023-01-24,3360.33710162173,3326.606788592787,3345.1025390625,3352.762941959133,3113.4385961268044,3233.1007690429688,93.97004908724524,90.32876338473862,,,0,0
2023-01-25,3343.8367417279414,3314.632927389706,3338.72607421875,3365.6253541882975,3118.1346311632647,3241.879992675781,91.44619782107132,94.5355784779282,,,0,0
2023-01-27,3354.5451042649834,3292.53571385711,3320.522705078125,3373.414211478074,3124.9524633266133,3249.1833374023436,82.84664966751308,89.42096552527653,,,0,0
2023-01-30,3366.664328220991,3295.6991547425273,3342.5224609375,3382.085489550082,3134.2581383796055,3258.1718139648438,89.49184381298669,87.92823043385702,,,0,0
2023-01-31,3357.4652991680377,3262.066169182979,3269.561767578125,3379.6260791985537,3146.9371288092584,3263.281604003906,48.86066788756337,73.73305378935436,,,0,0
2023-02-01,3328.2617915760366,3265.9603131727413,3317.89453125,3384.919052148325,3151.850942968862,3268.3849975585936,68.93726565448534,69.09659245167845,,,0,0
2023-02-02,3376.9348445631863,3329.3327159611836,3368.56298828125,3398.1104534290525,3153.6127155162603,3275.8615844726564,94.99514537554103,70.93102630586323,,,0,0
2023-02-03,3411.005883057743,3361.2619521986408,3389.8818359375,3413.406005320888,3155.7469487806743,3284.5764770507812,89.46349061848298,84.46530054950308,,,0,0
2023-02-06,3380.9743874857136,3345.637959928599,3368.124755859375,3404.900886795948,3189.1739667196775,3297.0374267578127,75.92887254192878,86.79583617865092,,,0,0
2023-02-07,3400.2976009882195,3369.536153449845,3380.390380859375,3413.119783234956,3196.576261686919,3304.8480224609375,79.44436617884789,81.61224311308654,,,0,0
2023-02-08,3445.95279493732,3385.744404455002,3426.678466796875,3424.145640194719,3209.0586566802813,3316.6021484375,89.51836325160801,81.63053399079486,,,0,0
2023-02-09,3453.4487884879873,3412.2713591393463,3446.8779296875,3442.084917644666,3212.539594074084,3327.312255859375,96.56663764747873,88.50978902597818,,,0,0
2023-02-10,3448.3379411949377,3415.045401541559,3443.665283203125,3455.507520076379,3219.6672113689333,3337.587365722656,94.88798652647229,93.65766247518631,,,0,0
2023-02-13,3454.811573124059,3381.2178587503986,3389.97900390625,3459.7659985871223,3226.6862475066273,3343.226123046875,66.36362377925875,85.93941598440324,,,0,0
2023-02-14,3431.302130288098,3402.244241061744,3407.208984375,3461.582797920095,3241.033730400218,3351.3082641601563,75.30286700708533,78.85149243760543,,,0,0
2023-02-15,3432.421731799729,3368.319262645887,3427.213623046875,3469.3508947313053,3247.113094526507,3358.2319946289062,85.68165594982462,75.78271557872289,,,0,0
2023-02-16,3480.1214465876474,3433.3953404516456,3463.621337890625,3483.4195495470212,3249.4034484998538,3366.4114990234375,92.4330615184326,84.47252815844747,,,0,0
2023-02-17,3444.9790889926385,3397.3769680859596,3408.23095703125,3484.228449693197,3261.059636244303,3372.64404296875,67.03107101462966,81.71526282762893,,,0,0
2023-02-20,3428.5278104192384,3382.8238884173647,3394.748779296875,3480.400015007278,3276.978427375535,3378.6892211914064,60.13624604545997,73.20012619284073,,,0,0
2023-02-21,3415.775127746547,3353.3277376893984,3359.411865234375,3479.374863957257,3281.517762995868,3380.4463134765624,19.94787617630655,49.038397745465375,,,0,0
2023-02-22,3355.518391022475,3304.8984443055706,3311.274658203125,3481.317757890156,3276.1920809770318,3378.754919433594,3.6389137353609984,27.907678652375818,,,0,0
2023-02-23,3360.775142047899,3317.553588251385,3323.19970703125,3482.041249184005,3273.915952964432,3377.9786010742187,10.444554931331302,11.343781614332926,,,0,0
2023-02-24,3342.8147856272485,3292.5356436228726,3310.203857421875,3482.819023309962,3272.1062940728507,3377.4626586914064,9.418737196396552,7.834068621029594,,,0,0
2023-02-27,3300.031195277469,3227.995116088521,3243.424560546875,3493.014764192536,3252.0007631512144,3372.507763671875,6.11972753016659,8.661006552631457,,,0,0
2023-02-28,3301.9782643844983,3212.3224505258227,3224.928955078125,3500.102909525868,3240.449336567882,3370.276123046875,4.707450265941988,6.74863833083502,,,0,0
2023-03-01,3299.057437693735,3227.021364991069,3295.844970703125,3501.2287212004658,3237.1185688385967,3369.1736450195312,31.188511310931176,14.005229702346561,,,0,0
2023-03-02,3280.4646538204142,3229.9421457017042,3233.300537109375,3507.7807662532605,3217.0402786686145,3362.4105224609375,7.833519502331998,14.576493693068363,,,0,0
2023-03-03,3268.8806170826783,3242.6946226297596,3253.451171875,3508.1573260896753,3203.0206524259497,3355.5889892578125,15.358056584977737,18.126695799413614,,,0,0
2023-03-06,3314.58443858536,3269.853974028712,3282.363037109375,3507.170858340787,3195.430948299838,3351.3009033203125,26.154163239425515,16.44857977557839,,,0,0
2023-03-08,3305.871639519847,3242.4507872007393,3300.420166015625,3504.130319490306,3190.4744656659436,3347.302392578125,32.89695509891452,24.803058307772563,,,0,0
2023-03-09,3295.1640234836223,3242.4512287780753,3248.2919921875,3496.488733145086,3180.277404550227,3338.3830688476564,15.46035475227058,24.83715769687018,,,0,0
2023-03-10,3248.6810519499877,3202.6850433487034,3242.596923828125,3483.1256980188978,3173.2123390904776,3328.1690185546877,17.67241917778857,22.009909676324536,,,0,0
2023-03-13,3280.3674832734546,3185.162991793343,3194.848876953125,3471.592080985526,3159.8643154988486,3315.7281982421873,4.200076080014992,12.444283336691358,,,0,0
2023-03-14,3216.7029519414587,3124.2241995308646,3129.626953125,3475.078436157194,3130.3427552490557,3302.710595703125,2.283970436408803,8.052155231404099,,,0,0
2023-03-15,3173.8222719847668,3107.2861468030924,3114.0029296875,3472.4513858191913,3103.6492001183087,3288.05029296875,2.649733523114445,3.0445933465127233,,,0,0
2023-03-16,3134.3481524797585,3087.8166932397958,3100.4716796875,3462.0033694031263,3081.4230221984362,3271.7131958007812,4.9627769091212715,3.2988269562148163,,,0,0
2023-03-17,3135.90588859612,3060.560133056754,3094.92333984375,3436.597500271229,3069.9590915256463,3253.2782958984376,13.52752710630931,7.046679179514986,,,0,0
2023-03-20,3085.528959385933,3012.9089491386794,3059.87841796875,3423.3391627597484,3048.382175130877,3235.8606689453127,15.569534308610821,11.353279441347112,,,0,0
2023-03-21,3072.9714510281165,3015.2451955142487,3023.665771484375,3411.8910934650266,3022.7219436443484,3217.3065185546875,3.5656931776012852,10.887584864173782,,,0,0
2023-03-22,3060.0733511247913,3023.6660202843973,3047.71044921875,3398.303292666492,3005.139602841321,3201.7214477539064,11.536071473324492,10.22376631984551,,,0,0
2023-03-23,3062.847426734312,3018.70089961641,3041.72314453125,3390.0909499324935,2986.3967942081317,3188.2438720703126,9.55138763358609,8.2177174281706,,,0,0
2023-03-24,3085.8701381551937,3023.5686590252462,3037.683837890625,3376.012854485917,2971.9233027406453,3173.9680786132812,8.21243011733785,9.76662974141612,,,0,0
2023-03-27,3069.0778624672676,3023.568580072423,3039.43603515625,3360.3127359548835,2960.5466390451165,3160.4296875,9.054765978240006,8.939527909721292,,,0,0
2023-03-28,3065.9629025720023,3027.608412056145,3033.205810546875,3353.500378167864,2946.337121832136,3149.91875,7.190964221033229,8.152720105537005,,,0,0
2023-03-29,3066.4007219761725,3021.7189779490263,3055.59521484375,3345.9811649942235,2936.922960982339,3141.4520629882813,15.959956500606754,10.735228899959973,,,0,0
2023-03-31,3127.728314403848,3068.3472290696945,3120.816650390625,3323.9621841409007,2941.4391098044116,3132.700646972656,40.34558164353423,21.16550078839138,,,0,0
2023-04-03,3139.3615234287454,3089.5203912734987,3115.07373046875,3312.17716492658,2941.40144835467,3126.789306640625,50.13139735468079,35.47897849960724,,,0,0
2023-04-05,3177.715885675676,3100.9584300065535,3153.8173828125,3297.9905781296075,2945.6246562453925,3121.8076171875,85.49909162481694,58.658690207677296,,,0,0
2023-04-06,3170.9018372091896,3129.675687597327,3135.224365234375,3273.8981153031036,2955.0032518843964,3114.45068359375,74.21739561807685,69.94929486585818,,,0,0
