Date,High,Low,Close,wr_14,macd,macd_signal,macd_hist,buy_price,sell_price,wr_macd_signal,position
2021-04-13,3051.3324085397817,2917.5162436384617,2946.947265625,-80.40463692510986,41.792500540518176,38.531356036246066,3.26114450427211,,,0,1
2021-04-15,3073.4055809564015,2931.1872456113088,3056.03173828125,-43.49493178063291,40.03787185799047,38.83265920059495,1.2052126573955206,,,0,1
2021-04-16,3082.6616323080007,3021.521161695294,3033.435791015625,-51.140472256980296,36.40436502447301,38.34700036537056,-1.942635340897553,,,0,1
2021-04-19,3027.5972235702798,2976.425321818431,3001.77392578125,-61.85354701151083,30.617003013425347,36.80100089498152,-6.183997881556174,,,0,1
2021-04-20,3062.108041742218,2968.1186492874995,2985.3974609375,-71.49409627857369,24.427448652408657,34.32629044646695,-9.898841794058292,,,0,1
2021-04-22,2988.672267831373,2948.085946532202,2960.9501953125,-83.73639228244716,17.34949799318065,30.93093195580969,-13.581433962629042,,,0,1
2021-04-23,2961.1405219105513,2934.605179492962,2952.121337890625,-87.0423100764619,10.90208365963963,26.92516229657568,-16.023078636936052,,,0,1
2021-04-26,2993.4193180518164,2931.7566353545717,2943.861328125,-90.13522594972743,5.0675322357078585,22.55363628440212,-17.486104048694262,,,0,1
2021-04-27,2977.374759888855,2945.949935347946,2973.482177734375,-79.04385940949494,2.8014696104610266,18.603202949613905,-15.801733339152879,,,0,1
2021-04-28,2991.5206139049105,2954.494493961308,2965.982177734375,-81.8521937465835,0.39584824184430545,14.961732008059986,-14.56588376621568,,,0,1
2021-04-29,2997.549146186252,2948.3233045304473,2957.579833984375,-84.998405808603,-2.1636813716513643,11.536649332117717,-13.700330703769081,,,0,1
2021-04-30,2973.5296540211775,2867.1507208206644,2882.008544921875,-95.31930510796855,-10.17283240291863,7.194752985110448,-17.367585388029077,,,0,1
2021-05-03,2900.379506432386,2851.960732347917,2883.29052734375,-90.12270792753311,-16.229612164098853,2.509879955268588,-18.73949211936744,,,0,1
2021-05-04,2933.608120254478,2881.3917944894306,2895.395263671875,-81.17279502096743,-19.82437959566778,-1.9569719549186857,-17.867407640749093,,,0,1
2021-05-05,2942.5322194724795,2897.9109964381023,2939.01953125,-62.26334664617868,-18.93487541649756,-5.352552647234461,-13.5823227692631,,,0,1
2021-05-06,2975.3809059108557,2918.4176467038837,2953.97216796875,-55.78195159252386,-16.82938544765784,-7.647919207319138,-9.181466240338704,,,0,1
2021-05-07,2999.922607944274,2954.304485774733,2974.33642578125,-41.76670936875123,-13.363497977653424,-8.791034961385996,-4.572463016267427,,2974.33642578125,-1,0
2021-05-10,3004.052821858929,2966.836866561606,2986.29931640625,-36.0740880073452,-9.541463836166713,-8.94112073634214,-0.6003430998245722,,,0,0
2021-05-11,2969.7802269261033,2934.700160433877,2964.55859375,-25.967312459119977,-8.172560674119723,-8.787408723897657,0.614848049777935,,,0,0
2021-05-12,2962.0899056758185,2915.190241549603,2931.329833984375,-47.81510209266249,-9.657650876905791,-8.961457154499286,-0.6961937224065053,,,0,0
2021-05-14,2941.6781115668655,2886.1389250163857,2897.056884765625,-70.34944252347668,-13.445148826716832,-9.858195488942796,-3.5869533377740357,,,0,0
2021-05-17,2919.557173540969,2882.341219956328,2914.383056640625,-58.95754704048013,-14.877195916149958,-10.861995574384228,-4.0152003417657305,,,0,0
2021-05-18,2965.8876442540445,2922.2158031414688,2932.46923828125,-47.06594787922623,-14.38685711270864,-11.566967882049111,-2.8198892306595287,,,0,0
2021-05-19,2960.1911442067853,2911.8673981647844,2926.01318359375,-51.31078053834528,-14.35374865644917,-12.124324036929123,-2.2294246195200476,,,0,0
2021-05-20,2932.469124366937,2897.626637972219,2905.126708984375,-65.04356222115779,-15.830391018173486,-12.865537433177996,-2.96485358499549,,,0,0
2021-05-21,2931.898616762251,2900.4740275931886,2924.58837890625,-52.24758447869541,-15.254403347486914,-13.343310616039782,-1.9110927314471322,,,0,0
2021-05-24,2947.849188041285,2916.5193899075125,2925.53857421875,-64.00912280284939,-14.553492545268455,-13.585347001885518,-0.9681455433829367,,,0,0
2021-05-25,2984.449688156216,2940.4212180345044,2970.854736328125,-27.276023823407147,-10.22352963970252,-12.912983529448919,2.6894538897463995,,,0,0
2021-05-26,3019.5097987078516,2961.1231155344176,3013.30859375,-4.520864045026576,-3.32796859867085,-10.995980543293307,7.668011944622457,,,0,0
2021-05-27,3069.8359914719686,3016.457955941389,3033.8212890625,-19.2083769154407,3.7488024253411822,-8.047023949566409,11.795826374907591,,,0,0
2021-05-28,3050.993471203352,2991.5094996967505,2999.09423828125,-37.72998714517083,6.480310687526526,-5.141557022147823,11.621867709674348,,,0,0
2021-05-31,3024.613805742325,2984.7829913212,3013.928466796875,-29.81817798072831,9.729888829373522,-2.1672678518435546,11.897156681217076,,,0,0
2021-06-01,3024.232802781422,2988.027345608349,3008.06201171875,-32.947041271529805,11.696993363570073,0.605584391239171,11.091408972330902,,,0,0
2021-06-02,3014.215433665756,2971.808770822985,2985.594482421875,-44.9300577126047,11.312591520656042,2.7469858171225456,8.565605703533496,,,0,0
2021-06-03,3009.5407188611725,2979.10696815304,2996.85205078125,-38.92585382554542,11.780543204924925,4.553697294683022,7.226845910241903,,,0,0
2021-06-04,3011.734968582631,2981.3489667463964,2999.237060546875,-40.995990920549104,12.203178002052937,6.083593436157004,6.1195845658959325,,,0,0
2021-06-07,3043.790264694958,2989.553704545617,3036.87353515625,-19.14092100448338,15.397574430156965,7.946389634956997,7.451184795199968,,,0,0
2021-06-08,3082.476158038251,3040.689526582477,3053.044189453125,-15.922123343686447,19.01480246525807,10.160072201017211,8.85473026424086,,,0,0
2021-06-09,3071.9815270169324,3039.735214714985,3053.139404296875,-16.118906778528807,21.63971561459357,12.456000883732482,9.183714730861087,,,0,0
2021-06-10,3075.7984255176434,3046.223440656897,3068.929443359375,-8.16279735467257,24.709269310772925,14.90665456914057,9.802614741632354,,,0,0
2021-06-11,3156.8911986552803,3063.3960830710503,3123.309326171875,-15.513408550738433,31.170599532870256,18.15944356188651,13.011155970983747,,,0,0
2021-06-14,3156.604976542468,3120.0179966882747,3125.7421875,-15.911179523604774,36.07174919136787,21.74190468778278,14.32984450358509,,,0,0
2021-06-15,3146.396462226314,3102.0817375332354,3112.766845703125,-23.840379375256912,38.46553719424264,25.086631189074755,13.378906005167888,,,0,0
2021-06-16,3143.2481452689617,3103.4650705971144,3123.833740234375,-17.860938398138433,40.78548761842649,28.226402474945104,12.559085143481383,,,0,0
2021-06-17,3182.6973512718127,3110.143197279312,3165.238525390625,-8.278696667230944,45.44126653737749,31.66937528743158,13.771891249945906,,,0,0
2021-06-18,3203.638934435364,3124.4542913269256,3145.729248046875,-24.979357942961254,47.014811753721915,34.73846258068965,12.276349173032266,,,0,0
2021-06-21,3134.9485187091927,3102.225181136039,3122.6416015625,-34.938220122335665,45.87011541730408,36.96479314801254,8.905322269291538,,,0,0
2021-06-22,3174.1112759838447,3133.9941956327284,3149.449462890625,-24.13441277069723,46.58905605264181,38.88964572893839,7.699410323703418,,,0,0
2021-06-23,3175.9713930867792,3106.708601470211,3111.478759765625,-41.45943950052266,43.59239725779071,39.830196034708855,3.7622012230818527,,,0,0
2021-06-24,3227.48928932183,3127.79297518227,3218.521484375,-3.769005361373062,49.28682897131557,41.7215226220302,7.565306349285372,,,0,0
2021-06-25,3243.3732474431813,3196.0056744207745,3225.389892578125,-8.831039381066596,53.7345122619754,44.12412055001924,9.610391711956154,,,0,0
2021-06-28,3235.598469283828,3179.7876155456283,3183.365234375,-29.467979170804675,53.25441091210632,45.95017862243666,7.304232289669663,,,0,0
2021-06-29,3211.557407326204,3173.5868937736745,3187.27734375,-28.453440866919404,52.583452358367595,47.27683336962285,5.306618988744745,,,0,0
2021-06-30,3226.5350635776267,3185.0346865032247,3191.951416015625,-28.57130881406354,51.83139142311393,48.18774498032107,3.643646442792857,,,0,0
2021-07-01,3207.4541315184047,3179.167188695211,3187.896484375,-39.26404573320801,50.3280284350094,48.61580167125874,1.7122267637506638,,,0,0
2021-07-02,3186.179423534828,3143.7250155280403,3172.58447265625,-50.10122323135302,47.35517013417257,48.36367536384151,-1.0085052296689412,,,0,0
2021-07-05,3218.903036841783,3150.2127527123794,3168.33935546875,-53.159702387388904,44.14770576232968,47.52048144353915,-3.3727756812094682,,,0,0
2021-07-06,3175.017731345933,3106.4229402331184,3112.337890625,-92.83538928053353,36.66427402178442,45.3492399591882,-8.684965937403781,,,0,0
2021-07-07,3131.7997513841715,3092.589189061468,3124.406005859375,-78.89908446597053,31.34605864237028,42.54860369582462,-11.202545053454337,,,0,0
2021-07-08,3146.3966558016537,3083.3350650758234,3108.71240234375,-84.1429483311211,25.570234248222732,39.15292980630424,-13.582695558081511,,,0,0
2021-07-09,3131.1318434754257,3053.8552806108587,3060.676513671875,-96.4007459688234,16.921694281852524,34.7066827014139,-17.784988419561373,,,0,0
2021-07-12,3087.246468788215,3041.78695310563,3046.318603515625,-97.75200470603077,8.807572480558065,29.526860657242732,-20.719288176684667,,,0,0
2021-07-13,3066.257526440493,3029.0502944768405,3041.0234375,-94.41350407996669,1.9275769429063985,24.007003914375467,-22.07942697146907,,,0,0
2021-07-14,3073.889959874068,3038.590789012696,3066.782470703125,-82.39471055057255,-1.429847988541951,18.919633533791984,-20.349481522333935,,,0,0
2021-07-15,3090.016595552814,3053.82759347443,3062.384765625,-83.86116402175448,-4.394828633503948,14.256741100332798,-18.651569733836745,,,0,0
2021-07-16,3078.542735459088,3051.91487601809,3054.592041015625,-87.06647269301597,-7.289377499295824,9.947517380407074,-17.2368948797029,,,0,0
2021-07-19,3059.37248029173,3036.616928912502,3044.839599609375,-92.00479854500755,-10.252089144511046,5.90759607542345,-16.159685219934495,,,0,0
2021-07-20,3073.9053295963117,3017.6379489329183,3065.109130859375,-76.4136033627689,-10.839526383417706,2.558171583655219,-13.397697967072926,,,0,0
2021-07-22,3083.4187265505716,3050.002600543336,3075.1962890625,-71.40172658476924,-10.371568279366784,-0.027776388949181552,-10.343791890417602,,,0,0
2021-07-23,3099.2902687617466,3065.921762106578,3071.849853515625,-73.06442704695287,-10.15369205025263,-2.0529595212098712,-8.100732529042759,,,0,0
2021-07-26,3082.749871059882,3050.8157640137138,3057.2216796875,-74.84827457017234,-11.034199560167508,-3.849207529001399,-7.184992031166109,,,0,0
2021-07-27,3069.125623026681,3022.4193655799045,3043.2626953125,-80.09863021868871,-12.711847222520646,-5.621735467705249,-7.090111754815397,,,0,0
2021-07-28,3063.8187566279476,2994.9307120713956,3057.460693359375,-58.716804749629084,-12.748775350567485,-7.047143444277696,-5.701631906289789,,,0,0
2021-07-29,3083.8967724851564,3050.28947054836,3055.548095703125,-55.49421432343863,-12.784994348247437,-8.194713625071644,-4.590280723175793,,,0,0
2021-07-30,3082.0326039830043,3023.5663428526136,3028.4423828125,-67.88825881990084,-14.829952205530844,-9.521761341163485,-5.30819086436736,,,0,0
2021-08-02,3083.371174513685,3028.0122811216365,3078.112548828125,-20.29303362839952,-12.300832414913202,-10.077575555913429,-2.2232568589997737,,,0,0
2021-08-03,3145.614555238035,3077.6826197534992,3140.73828125,-3.23609611061106,-5.183362956532164,-9.098733036037176,3.9153700795050117,,,0,0
2021-08-04,3160.146862804394,3118.0778612258073,3130.268310546875,-18.084522684350016,-0.38313967108069846,-7.355614363045881,6.972474691965182,,,0,0
2021-08-05,3169.5172138491102,3119.3212398741243,3139.829833984375,-17.00439585102263,4.1448279028040815,-5.055525909875889,9.200353812679971,,,0,0
2021-08-06,3178.1221790372915,3121.711466473152,3164.54541015625,-7.4112452429725115,9.616759253287455,-2.1210688772432196,11.737828130530675,,,0,0
2021-08-09,3190.551623872805,3164.736552298167,3176.879150390625,-6.989269887495514,14.778180367054574,1.2587809716163392,13.519399395438235,,,0,0
2021-08-10,3202.8854670061896,3170.0909510035226,3187.587646484375,-7.356321583803839,19.50785551076615,4.908595879446302,14.599259631319846,,,0,0
2021-08-11,3212.541945472729,3181.0858989604512,3197.435302734375,-6.942032588222697,23.776697725802023,8.682216248717447,15.094481477084576,,,0,0
2021-08-12,3220.1911454837023,3180.0343675412096,3204.654296875,-6.897282569045006,27.426146882978628,12.431002375569683,14.995144507408945,,,0,0
2021-08-13,3327.276123942855,3210.1521799247516,3311.404541015625,-4.775628716477869,38.488542229501036,17.642510346355955,20.84603188314508,,,0,0
2021-08-16,3340.996621567668,3285.6853403779196,3320.53564453125,-5.912450916127743,47.44545234292855,23.603098745670472,23.842353597258075,,,0,0
2021-08-17,3404.5297543191064,3311.0217865468658,3397.119873046875,-1.9450375152058632,60.031568782410886,30.888792753018556,29.14277602939233,,,0,0
2021-08-18,3437.228596134685,3381.391651949036,3404.29052734375,-7.962551218922815,69.78038378537576,38.66711095949,31.11327282588576,,,0,0
2021-08-20,3418.106383034178,3346.3978575159786,3403.28662109375,-8.294384606794788,76.54304251948906,46.24229727148982,30.300745247999245,,,0,0
2021-08-23,3511.8055628007373,3405.5812390934348,3477.767822265625,-7.840576288410676,86.91065680614338,54.37596917842053,32.534687627722846,,,0,0
2021-08-24,3506.4035783542936,3436.654899042529,3454.6298828125,-14.521629989338273,92.1972351449408,61.940222371724595,30.25701277321621,,,0,0
2021-08-25,3535.469573349078,3448.750104030598,3498.420166015625,-8.90293300566176,98.78170247336493,69.30851839205266,29.47318408131227,,,0,0
2021-08-26,3525.765580476857,3487.807673311168,3510.706787109375,-5.984846176591933,103.794885083189,76.20579173027994,27.58909335290906,,,0,0
2021-08-27,3565.826476298904,3490.867246504939,3556.88671875,-2.2288661504464473,110.22361375357741,83.00935613493944,27.214257618637973,,,0,0
2021-08-30,3576.2000570986497,3525.765058211738,3538.86376953125,-9.19365929180964,112.56652928411177,88.92079076477391,23.645738519337854,,,0,0
2021-08-31,3637.1524031815197,3540.919414361966,3620.27685546875,-3.6917265119787346,119.61382860038111,95.05939833189537,24.554430268485746,,,0,0
2021-09-01,3649.199370793293,3544.313737153282,3551.914794921875,-20.73568471584116,118.31871265240397,99.71126119599708,18.607451456406892,,,0,0
2021-09-02,3689.7859935632487,3558.65509647651,3668.369140625,-4.465250849555549,125.24546462785747,104.81810188236918,20.427362745488296,,,0,0
2021-09-03,3687.634181023123,3637.5817777760326,3673.43603515625,-4.046011378135593,129.64930503131382,109.78434251215812,19.864962519155696,,,0,0
2021-09-06,3707.426800884438,3646.617872513467,3682.9501953125,-6.17464580079554,132.3810867270413,114.30369135513476,18.077395371906533,,,0,0
2021-09-07,3700.1123204910336,3641.1201494332095,3648.434326171875,-16.340095661625735,130.2593524919398,117.49482358249577,12.764528909444039,,,0,0
2021-09-08,3647.5734478959007,3591.1627445077334,3608.51611328125,-27.396885878548932,123.92822917126114,118.78150470024886,5.146724471012277,,,0,0
2021-09-09,3641.550826294269,3599.7686971323233,3625.010009765625,-27.304291184469353,118.87141228149176,118.79948621649744,0.0719260649943152,,,0,0
2021-09-13,3683.3324561004765,3601.68043657385,3676.592041015625,-11.387725114408598,117.66966464954703,118.57352190310738,-0.9038572535603464,,,0,0
2021-09-14,3725.496714131859,3657.1345904155937,3715.36181640625,-3.6621578569293196,118.47990525796422,118.55479857407875,-0.07489331611452599,,,0,0
2021-09-15,3805.3328046207653,3696.3358348401703,3780.999755859375,-7.663345783381398,123.0005857450592,119.44395600827484,3.556629736784359,,,0,0
2021-09-16,3807.0063530321054,3721.290839056752,3731.999267578125,-23.72597502344585,121.2318424946202,119.80153330554391,1.430309189076283,,,0,0
2021-09-17,3771.868991357415,3638.0130575703333,3659.8603515625,-52.32019770197316,112.70984416901683,118.3831954782385,-5.6733513092216725,,,0,0
2021-09-20,3701.116083743012,3640.7375977571546,3655.70068359375,-56.86324559730641,104.41679682046424,115.58991574668366,-11.173118926219416,,,0,0
2021-09-21,3701.6423496083385,3653.93213195685,3693.419677734375,-43.239386428024474,99.73838265466293,112.41960912827952,-12.68122647361659,,,0,0
2021-09-22,3725.8321204504605,3683.3805280672464,3692.65478515625,-46.04428802245941,94.87532163357628,108.91075162933888,-14.035429995762598,,,0,0
2021-09-23,3708.764979510928,3666.6959774231523,3699.44287109375,-49.83398983816091,90.52553057635896,105.2337074187429,-14.708176842383935,,,0,0
2021-09-24,3771.2950975202616,3685.8186190254114,3701.4033203125,-48.925716838023114,86.24233375323865,101.43543268564206,-15.193098932403402,,,0,0
2021-09-27,3732.667771051009,3636.0045855562357,3668.560302734375,-64.14183456449103,79.28377832999468,97.00510181451259,-17.72132348451791,,,0,0
2021-09-28,3681.0383679003535,3586.622124048364,3613.297607421875,-87.89592000456675,68.51997968765318,91.3080773891407,-22.78809770148753,,,0,0
2021-09-29,3638.968600703777,3558.7983767056057,3625.4873046875,-73.13183525811846,60.27834714646542,85.10213134060565,-24.82378419414023,,,0,0
2021-09-30,3638.0124811077235,3585.5219344748302,3609.85498046875,-79.42991014278164,51.88727188852363,78.45915945018925,-26.57188756166562,,,0,0
2021-10-01,3642.7935324397395,3561.523860456176,3566.49560546875,-96.89887936839744,41.26289216348641,71.01990599284868,-29.757013829362265,,,0,0
2021-10-04,3617.599983744766,3544.7441569014923,3607.704345703125,-75.9934181401131,35.75602245842447,63.967129285963836,-28.211106827539368,,,0,0
2021-10-05,3671.476960641918,3577.3954568959566,3665.071044921875,-54.11962158646115,35.61030826867864,58.2957650825068,-22.68545681382816,,,0,0
2021-10-06,3688.160703366365,3628.4514501667772,3643.653564453125,-56.451522446424605,33.38181229038855,53.31297452408315,-19.9311622336946,,,0,0
2021-10-07,3727.887318584678,3652.4021886086553,3722.054931640625,-21.734699377168308,37.50966026206606,50.15231167167974,-12.642651409613677,,,0,0
2021-10-08,3814.7983730840497,3728.8438354777563,3762.92919921875,-19.206948367077505,43.57689400380514,48.83722813810483,-5.26033413429969,,,0,0
2021-10-11,3592.597514490053,3499.3764212996925,3523.85302734375,-92.24004356526484,28.762218478058912,44.82222620609564,-16.06000772803673,,,0,0
2021-10-12,3544.3137505535665,3471.2667517896325,3492.540283203125,-93.80740226086482,14.329621670565757,38.72370529898967,-24.394083628423914,,,0,0
2021-10-13,3514.1479228070693,3485.034308397464,3494.78662109375,-93.1535067381875,3.0379260927729774,31.586549457746337,-28.54862336497336,,,0,0
2021-10-14,3515.670194062545,3456.468943474902,3459.582275390625,-99.13115372099946,-8.65178806093536,23.53888195401,-32.19067001494536,,,0,0
2021-10-18,3499.0976656338566,3450.002815862196,3493.781005859375,-87.99925351871677,-14.983696285724818,15.834366306063039,-30.818062591787857,,,0,0
2021-10-19,3534.924782007736,3472.753802876503,3481.327392578125,-91.41311452516433,-20.767289301534674,8.514035184543495,-29.28132448607817,,,0,0
2021-10-20,3477.352309758251,3427.8264296971192,3457.091796875,-92.43734134269819,-26.995253979110203,1.4121773518127556,-28.407431330922957,,,0,0
2021-10-21,3455.750072731418,3363.5955057218407,3383.951904296875,-95.4884155116211,-37.40159660761219,-6.350577440072234,-31.051019167539955,,,0,0
2021-10-22,3411.828537074256,3338.449608513958,3351.71728515625,-97.21471374985803,-47.699907639934736,-14.620443480044734,-33.07946415989,,,0,0
2021-10-25,3366.757451932379,3304.92183858348,3346.065673828125,-91.9306278166055,-55.675637043114875,-22.831482192658765,-32.84415485045611,,,0,0
2021-10-26,3380.6000817400677,3328.870865414207,3336.1513671875,-93.87508024180607,-62.0808325520602,-30.681352264539054,-31.399480287521147,,,0,0
2021-10-27,3363.59588795759,3336.533849129594,3343.0,-92.53188589001887,-65.84534456346091,-37.71415072432343,-28.13119383913748,,,0,0
2021-10-28,3370.062334151833,3271.393652964329,3277.763916015625,-98.8277129705659,-73.24839235959735,-44.820999051378216,-28.42739330821913,,,0,0
2021-10-29,3315.4593762646236,3243.565302853377,3254.869140625,-96.76137691744347,-80.04012536653909,-51.864824314410384,-28.175301052128702,,,0,0
2021-11-01,3340.3655265758916,3269.4294123382288,3330.211181640625,-71.18991653994384,-78.43895421840625,-57.17965029520956,-21.25930392319669,,,0,0
2021-11-02,3365.846923158432,3323.840800613372,3337.68310546875,-67.69701713891713,-75.69453327881229,-60.882626891930116,-14.811906386882171,,,0,0
2021-11-03,3371.881950948172,3320.2965780204827,3345.394775390625,-65.05022838700924,-72.06655422093172,-63.11941235773044,-8.947141863201281,,,0,0
2021-11-04,3365.5121248198684,3357.6090507346867,3361.10546875,-59.65802580449032,-67.14957452901308,-63.925444791986976,-3.2241297370261037,,,0,0
2021-11-08,3398.8005292158837,3334.809536738804,3355.453369140625,-61.597931664351016,-62.982882436901036,-63.736932320969785,0.7540498840687491,,,0,0
2021-11-09,3386.346982561254,3348.9870017069716,3358.279052734375,-50.932367286059645,-58.77521578247524,-62.74458901327088,3.9693732307956395,,,0,0
2021-11-10,3371.6900797855055,3333.8511276023273,3337.77880859375,-55.59836561572035,-56.44415493586757,-61.48450219779022,5.040347261922648,,,0,0
2021-11-11,3362.446645813699,3291.510523866493,3341.515380859375,-41.787593433857936,-53.67651283900659,-59.922904326033496,6.246391487026905,,,0,0
2021-11-12,3385.5329226188733,3339.1203738237928,3377.773681640625,-13.545152133290028,-48.00403406445503,-57.53913027371781,9.535096209262782,,,0,0
2021-11-15,3419.4922893565586,3379.6415471780642,3403.877685546875,-8.875616026880094,-40.930359111079724,-54.21737604119019,13.287016930110468,,,0,0
2021-11-16,3425.19201784727,3393.0528062923536,3406.84716796875,-10.100303735128904,-34.68498145741887,-50.31089712443593,15.625915667017061,,,0,0
2021-11-17,3413.026266518554,3358.949896738527,3373.798095703125,-28.296455257627244,-32.03300209232248,-46.65531811801324,14.622316025690765,,,0,0
2021-11-18,3372.7920290979646,3306.454115941561,3329.54052734375,-52.6637782920515,-33.120710298281665,-43.94839655406693,10.827686255785267,3329.54052734375,,1,1
2021-11-22,3368.0982324022243,3295.6295380510833,3312.96826171875,-72.0479448592724,-34.91746344057674,-42.142209931368896,7.224746490792157,,,0,1
2021-11-23,3334.569954820721,3264.496133026351,3318.572265625,-66.34877572695032,-35.48021315850838,-40.8098105767968,5.329597418288422,,,0,1
2021-11-24,3346.1613457464337,3280.0149690610806,3298.50341796875,-78.8374886013434,-37.11771473734598,-40.071391408906635,2.9536766715606575,,,0,1
2021-11-25,3317.374905681472,3289.6423496496263,3300.993896484375,-77.28768008048401,-37.778993018808706,-39.612911730887056,1.8339187120783507,,,0,1
2021-11-26,3343.239426593772,3268.423573956179,3301.904052734375,-76.72129578818287,-37.793953646521004,-39.24912011401385,1.4551664674928446,,,0,1
2021-11-29,3380.934842185182,3263.2028587147347,3354.73486328125,-43.49498135759434,-33.16055097621438,-38.03140628645396,4.870855310239577,,,0,1
2021-11-30,3413.888515470138,3344.197771310067,3380.743408203125,-27.43924956594064,-27.07773845185102,-35.84067271953337,8.762934267682354,,,0,1
2021-12-01,3439.034089408638,3386.3469376210405,3427.34716796875,-6.646669874155204,-18.285745085911003,-32.3296871928089,14.043942106897894,,,0,1
2021-12-02,3494.5953466041,3423.803061833002,3489.709716796875,-2.111403810810414,-6.214256415926684,-27.10660103743246,20.892344621505774,,,0,1
2021-12-03,3511.790474275583,3478.1666297423985,3487.36279296875,-9.826588203809306,3.1270613696060536,-21.059868556024757,24.18692992563081,,,0,1
2021-12-06,3504.174837802226,3373.8938706231384,3387.688232421875,-49.92293826613853,2.4588746181266288,-16.35611992119448,18.81499453932111,,,0,1
2021-12-07,3446.698171897885,3376.0974251015914,3433.765869140625,-31.38716502788111,5.583054028370498,-11.968285131281485,17.55133915965198,,,0,1
2021-12-08,3493.110749708325,3449.5720435316025,3474.3828125,-15.048079402984838,11.207246437960293,-7.33317881743313,18.540425255393423,,,0,1
2021-12-09,3481.902823422696,3416.043873258225,3450.29052734375,-24.73974690697309,13.564055390981139,-3.153731975750276,16.717787366731415,,,0,1
2021-12-10,3488.8474950177338,3424.7608512206652,3483.8662109375,-11.233167539373238,17.93438411218267,1.0638912418363131,16.870492870346357,,,0,1
2021-12-13,3508.006596088528,3450.242268116512,3457.85791015625,-21.695595734990157,19.079314140692077,4.666975821607466,14.412338319084611,,,0,1
2021-12-14,3482.142060090608,3426.29362759274,3471.4130859375,-16.242719190570345,20.840235574174585,7.90162777212089,12.938607802053696,,,0,1
2021-12-15,3470.6465761369855,3408.523537386554,3420.210693359375,-36.84004157230092,17.897857966549054,9.900873811006523,7.996984155542531,,,0,1
2021-12-16,3456.7090569518077,3419.8759856182255,3430.98828125,-32.504512681889686,16.248362772743803,11.17037160335398,5.077991169389824,,,0,1
2021-12-17,3497.8046061817963,3423.419780629714,3433.6220703125,-46.64188987939827,14.9809595373099,11.932489190145164,3.048470347164736,,,0,1
2021-12-20,3454.3612788524065,3362.541848481366,3407.325927734375,-69.99364046757988,11.71955862539744,11.88990307719562,-0.17034445179817936,,,0,1
2021-12-21,3488.081593692099,3416.4270081094855,3456.565185546875,-37.00220918941813,12.958691769194047,12.103660815595306,0.8550309535987406,,,0,1
2021-12-22,3483.8664347886597,3454.601067360017,3478.07080078125,-22.59295408242187,15.49739283480585,12.782407219437417,2.714985615368434,,,0,1
2021-12-23,3516.148800403455,3477.351899050413,3508.6767578125,-4.864390899928058,19.751296021640883,14.17618497987811,5.5751110417627725,,,0,1
2021-12-24,3549.19835626562,3491.5299169278364,3516.5322265625,-17.50066477236198,23.48568723900007,16.038085431702502,7.44760180729757,,,0,1
2021-12-27,3544.4085120335744,3499.480832822566,3540.672607421875,-4.5676140333663104,28.069577552049395,18.444383855771882,9.625193696277513,,,0,1
2021-12-28,3568.3579398379493,3538.5179394745946,3550.683837890625,-8.587327565512503,32.13968005633751,21.183443095885007,10.956236960452504,,,0,1
2021-12-29,3563.519491773824,3530.0392477188507,3539.331298828125,-14.103193204429596,34.056626992815836,23.75807987527117,10.298547117544665,,,0,1
2021-12-30,3582.726923439069,3525.250020924004,3576.73974609375,-2.7191567577726636,38.15454842585814,26.637373585388566,11.517174840469572,,,0,1
2021-12-31,3601.885482516584,3574.3924140392137,3581.14599609375,-8.66515063433119,41.281856689057804,29.566270206122415,11.71558648293539,,,0,1
2022-01-03,3668.9423874807644,3587.516773137196,3657.20751953125,-3.82991100075625,49.32916438670418,33.51884904223877,15.810315344465408,,,0,1
2022-01-04,3725.6037941451273,3651.410759886303,3721.388916015625,-1.160925340659565,60.191762850716714,38.85343180393436,21.33833104678235,,,0,1
2022-01-05,3707.259810663045,3652.0818966756333,3698.59033203125,-7.440455392396025,66.19770921720738,44.32228728658897,21.87542193061841,,,0,1
2022-01-06,3673.732101275287,3613.381352284324,3647.340576171875,-21.556436555246503,66.06053329086399,48.66993648744398,17.39059680342001,,,0,1
2022-01-07,3702.374374738877,3636.754914706855,3691.453857421875,-11.045440106009602,68.71924087517164,52.67979736498951,16.039443510182124,,,0,1
2022-01-10,3810.7183327621815,3698.638381798588,3716.69580078125,-26.40212680358296,72.03275094994797,56.550388081981204,15.482362867966764,,,0,1
2022-01-11,3759.9471595981076,3693.8487254548545,3751.229736328125,-17.844806920630425,76.56276366241582,60.55286319806813,16.009900464347687,,,0,1
2022-01-12,3763.779040869315,3675.2167633050253,3697.584716796875,-35.4441484568229,74.96003401684311,63.434297361823134,11.525736655019976,,,0,1
2022-01-13,3758.030922350389,3694.8063389001913,3733.986328125,-24.653843014440277,75.75392099287592,65.89822208803369,9.855698904842228,,,0,1
2022-01-14,3809.760162061906,3697.728161828138,3801.2822265625,-3.3054828884231813,80.88095344497788,68.89476835942253,11.986185085555348,,,0,1
2022-01-17,3872.984855098619,3795.678476494644,3850.1376953125,-6.570282163519526,87.87344129554185,72.6905029466464,15.182938348895448,,,0,1
2022-01-18,3871.7395919562855,3812.6342287032185,3822.78857421875,-14.435217857599755,90.16878318470935,76.186158994259,13.982624190450352,,,0,1
