Date,High,Low,Close,st,s_upt,st_dt,buy_price,sell_price,st_signal,position
2020-12-23,2765.999607948136,2715.2564034040465,2756.286865234375,2575.2598056495267,2575.2598056495267,,,,0,1
2020-12-24,2768.225749002945,2732.0752657346065,2756.854736328125,2589.956557362661,2589.956557362661,,,,0,1
2020-12-28,2795.0897701232047,2749.8900387054664,2775.853759765625,2614.5318412949696,2614.5318412949696,,,,0,1
2020-12-29,2797.269305979142,2766.946603475303,2776.896240234375,2630.2398875725066,2630.2398875725066,,,,0,1
2020-12-30,2793.1950166159145,2749.890447634216,2756.807861328125,2630.2398875725066,2630.2398875725066,,,,0,1
2020-12-31,2752.733450118303,2695.8783702535534,2712.697998046875,2630.2398875725066,2630.2398875725066,,,,0,1
2021-01-01,2785.89778718091,2728.095146018313,2774.763671875,2630.2398875725066,2630.2398875725066,,,,0,1
2021-01-04,2890.843003506863,2786.798193889721,2880.13525390625,2662.67950828009,2662.67950828009,,,,0,1
2021-01-05,2951.0148313851023,2880.277745737561,2930.878662109375,2736.187230686814,2736.187230686814,,,,0,1
2021-01-06,2950.304689300152,2878.0039371397384,2891.554443359375,2736.187230686814,2736.187230686814,,,,0,1
2021-01-07,2919.3659566023935,2842.990549251192,2873.83447265625,2736.187230686814,2736.187230686814,,,,0,1
2021-01-08,2964.044593508076,2899.608841475292,2957.316650390625,2737.1614719483205,2737.1614719483205,,,,0,1
2021-01-11,3060.698031833549,2981.622149075542,3009.954833984375,2815.996763203198,2815.996763203198,,,,0,1
2021-01-12,3041.7459762571834,2984.8909112804135,3008.4384765625,2815.996763203198,2815.996763203198,,,,0,1
2021-01-13,3010.475771615231,2962.3858611936153,2993.371826171875,2815.996763203198,2815.996763203198,,,,0,1
2021-01-14,3101.174687287526,2962.4690621040577,3086.17431640625,2815.996763203198,2815.996763203198,,,,0,1
2021-01-15,3108.2951518000646,3047.534342479599,3069.70263671875,2864.335449081674,2864.335449081674,,,,0,1
2021-01-18,3091.9185121982787,3026.07837992957,3058.68994140625,2864.335449081674,2864.335449081674,,,,0,1
2021-01-19,3113.042789488064,3068.421560117543,3095.6689453125,2883.072854467527,2883.072854467527,,,,0,1
2021-01-20,3159.514911185301,3101.7448057609818,3141.334228515625,2924.4361220212327,2924.4361220212327,,,,0,1
2021-01-21,3141.6662772210816,3096.9977704750245,3108.153076171875,2924.4361220212327,2924.4361220212327,,,,0,1
2021-01-22,3156.713613838444,3077.8194154676803,3135.922119140625,2924.4361220212327,2924.4361220212327,,,,0,1
2021-01-25,3170.7655246519157,3112.7103197099,3124.72021484375,2941.35970029363,2941.35970029363,,,,0,1
2021-01-27,3139.103335350695,3063.674518825379,3096.001220703125,2941.35970029363,2941.35970029363,,,,0,1
2021-01-28,3109.2450517140023,3022.660930523861,3034.765625,2941.35970029363,2941.35970029363,,,,0,1
2021-01-29,3054.0383461629017,2943.102285059192,2953.8779296875,2941.35970029363,2941.35970029363,,,,0,1
2021-02-01,3004.812151667911,2890.031268351019,2980.46044921875,2941.35970029363,2941.35970029363,,,,0,1
2021-02-02,3060.8261268616725,2990.5714328828376,3041.316162109375,2941.35970029363,2941.35970029363,,,,0,1
2021-02-03,3072.218822871499,3002.5811372475823,3038.08837890625,2941.35970029363,2941.35970029363,,,,0,1
2021-02-04,3073.975583068057,3015.2558510633817,3027.07568359375,2941.35970029363,2941.35970029363,,,,0,1
2021-02-05,3043.594707228583,2970.6341684162526,2998.118896484375,2941.35970029363,2941.35970029363,,,,0,1
2021-02-08,3062.7251125981907,2995.4608927216154,3051.427490234375,2941.35970029363,2941.35970029363,,,,0,1
2021-02-09,3081.523068044606,3003.863097116314,3016.110107421875,2941.35970029363,2941.35970029363,,,,0,1
2021-02-10,3056.4590954581863,2997.50225012615,3050.66796875,2941.35970029363,2941.35970029363,,,,0,1
2021-02-11,3056.363718551654,3023.847191426915,3043.73681640625,2941.35970029363,2941.35970029363,,,,0,1
2021-02-12,3081.23785863701,3020.9517381552814,3029.306396484375,2941.35970029363,2941.35970029363,,,,0,1
2021-02-15,3046.5856242826085,2973.0555813279107,2980.935546875,2941.35970029363,2941.35970029363,,,,0,1
2021-02-16,3007.3278703244346,2943.1018848098875,2951.45654296875,2941.35970029363,2941.35970029363,,,,0,1
2021-02-17,2974.2893924731343,2891.4077986853777,2917.5634765625,3142.280971919955,,3142.280971919955,,2917.5634765625,-1,0
2021-02-18,2941.107834376131,2877.5938948994744,2902.6103515625,3117.065917532069,,3117.065917532069,,,0,0
2021-02-19,2930.902400773628,2863.495868199054,2916.376953125,3104.4146005469206,,3104.4146005469206,,,0,0
2021-02-22,2939.3043921876647,2794.1903859256076,2808.716064453125,3094.7016326377516,,3094.7016326377516,,,0,0
2021-02-23,2874.7457656526853,2817.782507416503,2829.364990234375,3071.5033673900307,,3071.5033673900307,,,0,0
2021-02-24,2851.343561531862,2773.3037093535017,2798.889892578125,3038.370168632632,,3038.370168632632,,,0,0
2021-02-25,2876.5498489307697,2818.21001809229,2843.701171875,3038.370168632632,,3038.370168632632,,,0,0
2021-02-26,2821.9119957350595,2734.23596840942,2747.812255859375,3013.997979790749,,3013.997979790749,,,0,0
2021-03-01,2814.9347749113067,2754.9335134184207,2776.19970703125,3013.997979790749,,3013.997979790749,,,0,0
2021-03-02,2871.8981286355947,2798.795267179416,2854.192138671875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-03,2908.924124151222,2845.2201121390913,2904.272216796875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-04,2925.490469395764,2863.4006110375935,2895.347412109375,3013.997979790749,,3013.997979790749,,,0,0
2021-03-05,2908.1645506437535,2844.935464668445,2855.805908203125,3013.997979790749,,3013.997979790749,,,0,0
2021-03-08,2879.4925795684753,2844.36523850549,2854.760986328125,3013.997979790749,,3013.997979790749,,,0,0
2021-03-09,2911.676866218932,2840.662856032343,2896.5341796875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-10,2936.64609388871,2905.1264674613117,2915.522216796875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-12,2959.2413189941085,2887.4202356468213,2903.179931640625,3013.997979790749,,3013.997979790749,,,0,0
2021-03-15,2942.152567451897,2887.0880792582184,2910.965087890625,3013.997979790749,,3013.997979790749,,,0,0
2021-03-16,2982.027060551003,2905.1266492473956,2952.6435546875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-17,2995.3185321712795,2929.146248356208,2955.396728515625,3013.997979790749,,3013.997979790749,,,0,0
2021-03-18,2987.200549309324,2835.8682595127675,2882.8154296875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-19,2942.152927026188,2852.910469736591,2895.82275390625,3013.997979790749,,3013.997979790749,,,0,0
2021-03-22,2980.555511732285,2865.869418005007,2971.25146484375,3013.997979790749,,3013.997979790749,,,0,0
2021-03-23,3008.609887360949,2964.795733844967,2983.546142578125,3013.997979790749,,3013.997979790749,,,0,0
2021-03-24,2992.754636405367,2953.6871968303635,2963.1337890625,3013.997979790749,,3013.997979790749,,,0,0
2021-03-25,2972.3907940257645,2895.6327000661004,2909.731201171875,3013.997979790749,,3013.997979790749,,,0,0
2021-03-26,2960.1906315693695,2889.034075028136,2911.58203125,3013.997979790749,,3013.997979790749,,,0,0
2021-03-30,3027.0753216821386,2905.980867950769,2998.688720703125,3013.997979790749,,3013.997979790749,,,0,0
2021-03-31,3042.7877476649974,2973.482441711941,3017.011962890625,2776.4440271587655,2776.4440271587655,,3017.011962890625,,1,1
2021-04-01,3052.2813957901362,2985.8242580901956,3004.81201171875,2790.2999098131786,2790.2999098131786,,,,0,1
2021-04-05,3097.85176964835,2991.5203573895037,3074.971435546875,2807.729390060161,2807.729390060161,,,,0,1
2021-04-06,3109.24480439323,3066.522356699277,3099.466064453125,2860.8168462126623,2860.8168462126623,,,,0,1
2021-04-07,3111.6655332641676,3071.079211296451,3105.82666015625,2873.8790714403954,2873.8790714403954,,,,0,1
2021-04-08,3166.2080164022814,3100.747780081161,3149.451416015625,2917.9039239360395,2917.9039239360395,,,,0,1
2021-04-09,3184.5794487232747,3140.5752261033563,3154.10400390625,2954.5998455118097,2954.5998455118097,,,,0,1
2021-04-12,3169.1511076093357,3050.57244729611,3082.234619140625,2954.5998455118097,2954.5998455118097,,,,0,1
2021-04-13,3051.3324085397817,2917.5162436384617,2946.947265625,3230.6294119661384,,3230.6294119661384,,2946.947265625,-1,0
2021-04-15,3073.40582648499,2931.187479778342,3056.031982421875,3230.6294119661384,,3230.6294119661384,,,0,0
2021-04-16,3082.6616323080007,3021.521161695294,3033.435791015625,3230.6294119661384,,3230.6294119661384,,,0,0
2021-04-19,3027.597716052057,2976.4258059763697,3001.7744140625,3230.6294119661384,,3230.6294119661384,,,0,0
2021-04-20,3062.1077913283348,2968.1184065599055,2985.397216796875,3230.6294119661384,,3230.6294119661384,,,0,0
2021-04-22,2988.6727606841855,2948.0864326920478,2960.95068359375,3207.4953202430615,,3207.4953202430615,,,0,0
2021-04-23,2961.140032137527,2934.604694108887,2952.120849609375,3172.487203999149,,3172.487203999149,,,0,0
2021-04-26,2993.4195663023897,2931.7568784913287,2943.861572265625,3172.487203999149,,3172.487203999149,,,0,0
2021-04-27,2977.374759888855,2945.949935347946,2973.482177734375,3171.7226774819756,,3171.7226774819756,,,0,0
2021-04-28,2991.5206139049105,2954.494493961308,2965.982177734375,3171.7226774819756,,3171.7226774819756,,,0,0
2021-04-29,2997.5498885062198,2948.324034660014,2957.58056640625,3169.1458025879956,,3169.1458025879956,,,0,0
2021-04-30,2973.5294021276186,2867.150477938675,2882.00830078125,3127.724047543658,,3127.724047543658,,,0,0
2021-05-03,2900.379997607631,2851.9612153235103,2883.291015625,3077.906735734432,,3077.906735734432,,,0,0
2021-05-04,2933.6078728917328,2881.391551529582,2895.39501953125,3077.906735734432,,3077.906735734432,,,0,0
2021-05-05,2942.5322194724795,2897.9109964381023,2939.01953125,3077.906735734432,,3077.906735734432,,,0,0
2021-05-06,2975.3809059108557,2918.4176467038837,2953.97216796875,3077.906735734432,,3077.906735734432,,,0,0
2021-05-07,2999.9228541850744,2954.304728271089,2974.336669921875,3077.906735734432,,3077.906735734432,,,0,0
2021-05-10,3004.052821858929,2966.836866561606,2986.29931640625,3077.906735734432,,3077.906735734432,,,0,0
2021-05-11,2969.7799823554606,2934.699918752187,2964.558349609375,3077.906735734432,,3077.906735734432,,,0,0
2021-05-12,2962.0896589732906,2915.1899987531906,2931.32958984375,3077.906735734432,,3077.906735734432,,,0,0
2021-05-14,2941.6781115668655,2886.1389250163857,2897.056884765625,3077.906735734432,,3077.906735734432,,,0,0
2021-05-17,2919.557418115035,2882.341461412778,2914.38330078125,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-18,2965.8871504083436,2922.2153165675036,2932.46875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-19,2960.19089721442,2911.8671552044552,2926.012939453125,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-20,2932.46937080536,2897.6268814825544,2905.126953125,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-21,2931.8988615131248,2900.474269720781,2924.588623046875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-24,2947.8486960363257,2916.5189031315917,2925.5380859375,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-25,2984.4491976405384,2940.4207347552215,2970.854248046875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-26,3019.5097987078516,2961.1231155344176,3013.30859375,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-27,3069.835744433133,3016.457713198043,3033.821044921875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-28,3050.9932228378807,2991.5092561735596,2999.093994140625,3068.8489728444224,,3068.8489728444224,,,0,0
2021-05-31,3024.614050748507,2984.7832331009217,3013.9287109375,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-01,3024.232802781422,2988.027345608349,3008.06201171875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-02,3014.215433665756,2971.808770822985,2985.594482421875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-03,3009.540473686857,2979.1067254580307,2996.851806640625,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-04,3011.735458898563,2981.3494521154325,2999.237548828125,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-07,3043.790509391633,2989.553944882102,3036.873779296875,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-08,3082.4764045324414,3040.689769735145,3053.04443359375,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-09,3071.981772664245,3039.73545778376,3053.1396484375,3068.8489728444224,,3068.8489728444224,,,0,0
2021-06-10,3075.7989148917814,3046.223925325514,3068.929931640625,2929.7052993833045,2929.7052993833045,,3068.929931640625,,1,1
2021-06-11,3156.890705124022,3063.395604156312,3123.308837890625,2965.27529008048,2965.27529008048,,,,0,1
2021-06-14,3156.604976542468,3120.0179966882747,3125.7421875,2996.6351606917847,2996.6351606917847,,,,0,1
2021-06-15,3146.39621544805,3102.0814942306656,3112.7666015625,2996.6351606917847,2996.6351606917847,,,,0,1
2021-06-16,3143.2481452689617,3103.4650705971144,3123.833740234375,2996.6351606917847,2996.6351606917847,,,,0,1
2021-06-17,3182.697596759069,3110.1434371703335,3165.23876953125,3000.3376342740758,3000.3376342740758,,,,0,1
2021-06-18,3203.638934435364,3124.4542913269256,3145.729248046875,3009.6481804964565,3009.6481804964565,,,,0,1
2021-06-21,3134.9487638120218,3102.2254236804265,3122.641845703125,3009.6481804964565,3009.6481804964565,,,,0,1
2021-06-22,3174.1115220362167,3133.994438575284,3149.44970703125,3009.6481804964565,3009.6481804964565,,,,0,1
2021-06-23,3175.971642287787,3106.708845236548,3111.47900390625,3009.6481804964565,3009.6481804964565,,,,0,1
2021-06-24,3227.48928932183,3127.79297518227,3218.521484375,3009.6481804964565,3009.6481804964565,,,,0,1
2021-06-25,3243.3734929450266,3196.005916337209,3225.39013671875,3047.8775855893664,3047.8775855893664,,,,0,1
2021-06-28,3235.5989655768853,3179.7881032781243,3183.36572265625,3047.8775855893664,3047.8775855893664,,,,0,1
2021-06-29,3211.5571613257625,3173.586650681717,3187.277099609375,3047.8775855893664,3047.8775855893664,,,,0,1
2021-06-30,3226.5358039350294,3185.035417337994,3191.9521484375,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-01,3207.4546227952455,3179.167675639419,3187.89697265625,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-02,3186.1799139084287,3143.7254993676333,3172.5849609375,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-05,3218.9032848786605,3150.212995456235,3168.339599609375,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-06,3175.0172332311136,3106.4224528798395,3112.33740234375,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-07,3131.7997513841715,3092.589189061468,3124.406005859375,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-08,3146.396408701521,3083.3348229281905,3108.712158203125,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-09,3131.1318434754257,3053.8552806108587,3060.676513671875,3047.8775855893664,3047.8775855893664,,,,0,1
2021-07-12,3087.246468788215,3041.78695310563,3046.318603515625,3229.250386957242,,3229.250386957242,,3046.318603515625,-1,0
2021-07-13,3066.2577726069712,3029.0505376562332,3041.023681640625,3207.5594701275486,,3207.5594701275486,,,0,0
2021-07-14,3073.8897151676297,3038.5905471163564,3066.7822265625,3207.5594701275486,,3207.5594701275486,,,0,0
2021-07-15,3090.016595552814,3053.82759347443,3062.384765625,3207.5594701275486,,3207.5594701275486,,,0,0
2021-07-16,3078.542981513991,3051.9151199447406,3054.59228515625,3207.5594701275486,,3207.5594701275486,,,0,0
2021-07-19,3059.372725597627,3036.6171723938182,3044.83984375,3185.410181726488,,3185.410181726488,,,0,0
2021-07-20,3073.9055744375673,3017.638189292391,3065.109375,3185.410181726488,,3185.410181726488,,,0,0
2021-07-22,3083.4187265505716,3050.002600543336,3075.1962890625,3185.410181726488,,3185.410181726488,,,0,0
2021-07-23,3099.2905150832466,3065.9220057760576,3071.85009765625,3185.410181726488,,3185.410181726488,,,0,0
2021-07-26,3082.749871059882,3050.8157640137138,3057.2216796875,3185.410181726488,,3185.410181726488,,,0,0
2021-07-27,3069.125376811246,3022.4191231114005,3043.262451171875,3176.6013758229037,,3176.6013758229037,,,0,0
2021-07-28,3063.819001276269,2994.930951218953,3057.4609375,3167.0981952283155,,3167.0981952283155,,,0,0
2021-07-29,3083.8967724851564,3050.28947054836,3055.548095703125,3167.0981952283155,,3167.0981952283155,,,0,0
2021-07-30,3082.032355522155,3023.566099105075,3028.442138671875,3167.0981952283155,,3167.0981952283155,,,0,0
2021-08-02,3083.371174513685,3028.0122811216365,3078.112548828125,3167.0981952283155,,3167.0981952283155,,,0,0
2021-08-03,3145.6138216790105,3077.6819020362386,3140.737548828125,3167.0981952283155,,3167.0981952283155,,,0,0
2021-08-04,3160.1473557463105,3118.0783476055053,3130.268798828125,3167.0981952283155,,3167.0981952283155,,,0,0
2021-08-05,3169.516967400113,3119.320997328166,3139.82958984375,3167.0981952283155,,3167.0981952283155,,,0,0
2021-08-06,3178.121688661181,3121.7109848010696,3164.544921875,3167.0981952283155,,3167.0981952283155,,,0,0
2021-08-09,3190.5513786814613,3164.7363090906915,3176.87890625,3036.649293267483,3036.649293267483,,3176.87890625,,1,1
2021-08-10,3202.8854670061896,3170.0909510035226,3187.587646484375,3049.3673858963166,3049.3673858963166,,,,0,1
2021-08-11,3212.5421907668233,3181.0861418527147,3197.435546875,3063.5799501436127,3063.5799501436127,,,,0,1
2021-08-12,3220.190654835161,3180.033883011207,3204.65380859375,3068.0384073655996,3068.0384073655996,,,,0,1
2021-08-13,3327.2758786320624,3210.151943249181,3311.404296875,3115.204381332369,3115.204381332369,,,,0,1
2021-08-16,3340.9961302776533,3285.68485722137,3320.53515625,3158.701483272114,3158.701483272114,,,,0,1
2021-08-17,3404.5295096459563,3311.0215485938475,3397.11962890625,3191.692439308056,3191.692439308056,,,,0,1
2021-08-18,3437.2290891402795,3381.392136945874,3404.291015625,3243.0977262520155,3243.0977262520155,,,,0,1
2021-08-20,3418.106383034178,3346.3978575159786,3403.28662109375,3243.0977262520155,3243.0977262520155,,,,0,1
2021-08-23,3511.8055628007373,3405.5812390934348,3477.767822265625,3273.952330525741,3273.952330525741,,,,0,1
2021-08-24,3506.4033305547923,3436.6546561722057,3454.629638671875,3284.5601999670257,3284.5601999670257,,,,0,1
2021-08-25,3535.4693266229247,3448.749863356246,3498.419921875,3298.4872019200607,3298.4872019200607,,,,0,1
2021-08-26,3525.764844913338,3487.8069456666244,3510.7060546875,3320.4133836140372,3320.4133836140372,,,,0,1
2021-08-27,3565.8267210531435,3490.867486114063,3556.886962890625,3338.4741198039046,3338.4741198039046,,,,0,1
2021-08-30,3576.1998103822534,3525.7648149747724,3538.863525390625,3364.615510494929,3364.615510494929,,,,0,1
2021-08-31,3637.1521579028586,3540.9191755729694,3620.276611328125,3392.805310431319,3392.805310431319,,,,0,1
2021-09-01,3649.1988691383453,3544.3132499169483,3551.914306640625,3392.805310431319,3392.805310431319,,,,0,1
2021-09-02,3689.7864846952066,3558.6555701541834,3668.36962890625,3398.4409771511196,3398.4409771511196,,,,0,1
2021-09-03,3687.6344261073727,3637.582019533744,3673.436279296875,3443.7029753245006,3443.7029753245006,,,,0,1
2021-09-06,3707.426555121273,3646.6176307812907,3682.949951171875,3461.4330704075974,3461.4330704075974,,,,0,1
2021-09-07,3700.1123204910336,3641.1201494332095,3648.434326171875,3461.4330704075974,3461.4330704075974,,,,0,1
2021-09-08,3647.5741882452576,3591.1634734073887,3608.516845703125,3461.4330704075974,3461.4330704075974,,,,0,1
2021-09-09,3641.5503357850057,3599.768212251025,3625.009521484375,3461.4330704075974,3461.4330704075974,,,,0,1
2021-09-13,3683.3322115122605,3601.6801974076593,3676.591796875,3461.4330704075974,3461.4330704075974,,,,0,1
2021-09-14,3725.4972037450607,3657.1350710444904,3715.3623046875,3486.422460923232,3486.422460923232,,,,0,1
2021-09-15,3805.3328046207653,3696.3358348401703,3780.999755859375,3534.8408948161746,3534.8408948161746,,,,0,1
2021-09-16,3807.005605889748,3721.290108736455,3731.99853515625,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-17,3771.868739744959,3638.0128148870895,3659.860107421875,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-20,3701.116083743012,3640.7375977571546,3655.70068359375,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-21,3701.642104924183,3653.931890426412,3693.41943359375,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-22,3725.8316277821573,3683.380041012335,3692.654296875,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-23,3708.764979510928,3666.6959774231523,3699.44287109375,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-24,3771.2955950214864,3685.819105250761,3701.40380859375,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-27,3732.66801945795,3636.004827530296,3668.560546875,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-28,3681.0381191826714,3586.6218817101285,3613.29736328125,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-29,3638.968845752234,3558.798616355393,3625.487548828125,3544.4132445310283,3544.4132445310283,,,,0,1
2021-09-30,3638.012727152688,3585.5221769697705,3609.855224609375,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-01,3642.7935324397395,3561.523860456176,3566.49560546875,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-04,3617.599738934484,3544.7439170215102,3607.7041015625,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-05,3671.476960641918,3577.3954568959566,3665.071044921875,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-06,3688.160950489161,3628.4516932887946,3643.65380859375,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-07,3727.887318584678,3652.4021886086553,3722.054931640625,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-08,3814.798125578128,3728.8435935486054,3762.928955078125,3544.4132445310283,3544.4132445310283,,,,0,1
2021-10-11,3592.597763393454,3499.3766637445224,3523.853271484375,3802.5300777475873,,3802.5300777475873,,3523.853271484375,-1,0
2021-10-12,3544.3137505535665,3471.2667517896325,3492.540283203125,3783.2246430732616,,3783.2246430732616,,,0,0
2021-10-13,3514.1476773138925,3485.034064938121,3494.786376953125,3757.925848957274,,3757.925848957274,,,0,0
2021-10-14,3515.6699459638294,3456.4686995539832,3459.58203125,3737.065097080925,,3737.065097080925,,,0,0
2021-10-18,3499.0974211217103,3450.002574780731,3493.78076171875,3716.1174781551413,,3716.1174781551413,,,0,0
2021-10-19,3534.924782007736,3472.753802876503,3481.327392578125,3716.1174781551413,,3716.1174781551413,,,0,0
2021-10-20,3477.352309758251,3427.8264296971192,3457.091796875,3682.2373793921665,,3682.2373793921665,,,0,0
2021-10-21,3455.750322052037,3363.595748393821,3383.9521484375,3643.942875412779,,3643.942875412779,,,0,0
2021-10-22,3411.8287855934122,3338.4498516881595,3351.717529296875,3608.124337151173,,3608.124337151173,,,0,0
2021-10-25,3366.757451932379,3304.92183858348,3346.065673828125,3564.508465726163,,3564.508465726163,,,0,0
2021-10-26,3380.5998343466717,3328.870621806371,3336.151123046875,3564.508465726163,,3564.508465726163,,,0,0
2021-10-27,3363.595642312839,3336.5336054611944,3342.999755859375,3559.3574136292414,,3559.3574136292414,,,0,0
2021-10-28,3370.0625851672035,3271.3938966304718,3277.76416015625,3537.9040557199687,,3537.9040557199687,,,0,0
2021-10-29,3315.4591275792573,3243.565059560628,3254.868896484375,3496.552125594233,,3496.552125594233,,,0,0
2021-11-01,3340.3657714609403,3269.4296520228904,3330.21142578125,3496.552125594233,,3496.552125594233,,,0,0
2021-11-02,3365.8466769577158,3323.840557485266,3337.682861328125,3496.552125594233,,3496.552125594233,,,0,0
2021-11-03,3371.881950948172,3320.2965780204827,3345.394775390625,3496.552125594233,,3496.552125594233,,,0,0
2021-11-04,3365.5116358984455,3357.6085629613754,3361.10498046875,3496.552125594233,,3496.552125594233,,,0,0
2021-11-08,3398.8005292158837,3334.809536738804,3355.453369140625,3496.552125594233,,3496.552125594233,,,0,0
2021-11-09,3386.346982561254,3348.9870017069716,3358.279052734375,3496.552125594233,,3496.552125594233,,,0,0
2021-11-10,3371.6905730276108,3333.8516153089995,3337.779296875,3496.552125594233,,3496.552125594233,,,0,0
2021-11-11,3362.446891483622,3291.5107643536203,3341.515625,3496.552125594233,,3496.552125594233,,,0,0
2021-11-12,3385.532677917422,3339.120132476973,3377.7734375,3496.552125594233,,3496.552125594233,,,0,0
2021-11-15,3419.4920440959872,3379.6413047757583,3403.87744140625,3496.552125594233,,3496.552125594233,,,0,0
2021-11-16,3425.1915269367723,3393.0523199881595,3406.8466796875,3496.552125594233,,3496.552125594233,,,0,0
2021-11-17,3413.0265134978763,3358.950139804681,3373.79833984375,3496.552125594233,,3496.552125594233,,,0,0
2021-11-18,3372.7922764100326,3306.4543583893606,3329.540771484375,3496.552125594233,,3496.552125594233,,,0,0
2021-11-22,3368.0982324022243,3295.6295380510833,3312.96826171875,3496.552125594233,,3496.552125594233,,,0,0
2021-11-23,3334.569954820721,3264.496133026351,3318.572265625,3476.681125420288,,3476.681125420288,,,0,0
2021-11-24,3346.1613457464337,3280.0149690610806,3298.50341796875,3476.681125420288,,3476.681125420288,,,0,0
2021-11-25,3317.375151033632,3289.6425929506936,3300.994140625,3473.8755981654917,,3473.8755981654917,,,0,0
2021-11-26,3343.239426593772,3268.423573956179,3301.904052734375,3473.8755981654917,,3473.8755981654917,,,0,0
2021-11-29,3380.934596137855,3263.2026212353458,3354.734619140625,3473.8755981654917,,3473.8755981654917,,,0,0
2021-11-30,3413.8887620043392,3344.1980128115465,3380.74365234375,3473.8755981654917,,3473.8755981654917,,,0,0
2021-12-01,3439.03457935488,3386.347420061142,3427.34765625,3473.8755981654917,,3473.8755981654917,,,0,0
2021-12-02,3494.595835568949,3423.803540892573,3489.710205078125,3265.8879780360608,3265.8879780360608,,3489.710205078125,,1,1
2021-12-03,3511.7902284248435,3478.166386245571,3487.362548828125,3310.070250200223,3310.070250200223,,,,0,1
2021-12-06,3504.1745852667577,3373.893627476632,3387.68798828125,3310.070250200223,3310.070250200223,,,,0,1
2021-12-07,3446.698171897885,3376.0974251015914,3433.765869140625,3310.070250200223,3310.070250200223,,,,0,1
2021-12-08,3493.110749708325,3449.5720435316025,3474.3828125,3310.070250200223,3310.070250200223,,,,0,1
2021-12-09,3481.902823422696,3416.043873258225,3450.29052734375,3310.070250200223,3310.070250200223,,,,0,1
2021-12-10,3488.8474950177338,3424.7608512206652,3483.8662109375,3310.070250200223,3310.070250200223,,,,0,1
2021-12-13,3508.006596088528,3450.242268116512,3457.85791015625,3310.070250200223,3310.070250200223,,,,0,1
2021-12-14,3482.1423049857895,3426.2938685601634,3471.413330078125,3310.070250200223,3310.070250200223,,,,0,1
2021-12-15,3470.6465761369855,3408.523537386554,3420.210693359375,3310.070250200223,3310.070250200223,,,,0,1
2021-12-16,3456.708810980956,3419.875742268324,3430.988037109375,3310.070250200223,3310.070250200223,,,,0,1
2021-12-17,3497.8046061817963,3423.419780629714,3433.6220703125,3310.070250200223,3310.070250200223,,,,0,1
2021-12-20,3454.361526363193,3362.5420894131366,3407.326171875,3310.070250200223,3310.070250200223,,,,0,1
2021-12-21,3488.0813473254384,3416.4267668038597,3456.56494140625,3310.070250200223,3310.070250200223,,,,0,1
2021-12-22,3483.866679336105,3454.6013098532017,3478.071044921875,3310.070250200223,3310.070250200223,,,,0,1
2021-12-23,3516.1490450639994,3477.3521410113926,3508.677001953125,3311.8276488760025,3311.8276488760025,,,,0,1
